Direction and Energies,,,,,,,,,
X-axis ,,Y-axis,,inter-layer height ,,Energies (Hartree),,Relative energy (eV),
2.1,,5,,3.28,,-213.2875025,,0.356378726,
2.1,,5.1,,3.28,,-213.28769,,0.351276589,
2.1,,5.2,,3.29,,-213.2878121,,0.347955981,
2.1,,5.3,,3.29,,-213.2878635,,0.346556771,
2.1,,5.4,,3.29,,-213.2878877,,0.345898527,
2.1,,5.5,,3.3,,-213.2879046,,0.345438383,
2.1,,5.6,,3.3,,-213.2879604,,0.343918626,
2.1,,5.7,,3.29,,-213.2880631,,0.341124559,
2.1,,5.8,,3.29,,-213.2882188,,0.336889105,
2.1,,5.9,,3.3,,-213.2884281,,0.331192126,
2.1,,6,,3.3,,-213.2886919,,0.324014031,
2.1,,6.1,,3.29,,-213.2890132,,0.315271553,
2.1,,6.2,,3.29,,-213.2893438,,0.306276824,
2.1,,6.3,,3.29,,-213.2896739,,0.297292981,
2.1,,6.4,,3.29,,-213.2899817,,0.288917856,
2.1,,6.5,,3.29,,-213.2902465,,0.281713093,
2.1,,6.6,,3.27,,-213.2904575,,0.275969311,
2.1,,6.7,,3.28,,-213.2906067,,0.271910459,
2.1,,6.8,,3.28,,-213.2906585,,0.27050118,
2.1,,6.9,,3.27,,-213.2906172,,0.271625827,
2.1,,7,,3.28,,-213.2905079,,0.274597857,
2.1,,7.1,,3.27,,-213.2903046,,0.280130751,
2.1,,7.2,,3.28,,-213.2900764,,0.286340392,
2.1,,7.3,,3.28,,-213.2897995,,0.293875501,
2.1,,7.4,,3.29,,-213.2895185,,0.301521904,
2.1,,7.5,,3.29,,-213.2892602,,0.308550881,
2.1,,7.6,,3.28,,-213.2890302,,0.314808959,
2.1,,7.7,,3.28,,-213.2888798,,0.318901009,
2.1,,7.8,,3.28,,-213.2888149,,0.320666485,
2.1,,7.9,,3.29,,-213.288856,,0.319548096,
2.1,,8,,3.29,,-213.2889682,,0.316497154,
2.2,,0,,3.27,,-213.294697,,0.160608214,
2.2,,0.1,,3.27,,-213.294775,,0.15848382,
2.2,,0.2,,3.27,,-213.2949426,,0.153924005,
2.2,,0.3,,3.25,,-213.2952235,,0.146279507,
2.2,,0.4,,3.25,,-213.2955679,,0.136908173,
2.2,,0.5,,3.25,,-213.2959505,,0.126498452,
2.2,,0.6,,3.23,,-213.2963866,,0.114631832,
2.2,,0.7,,3.23,,-213.2968197,,0.102845486,
2.2,,0.8,,3.21,,-213.297219,,0.091980519,
2.2,,0.9,,3.21,,-213.2976017,,0.081566444,
2.2,,1,,3.21,,-213.2979074,,0.073249007,
2.2,,1.1,,3.21,,-213.2981286,,0.067228213,
2.2,,1.2,,3.19,,-213.2982687,,0.063416168,
2.2,,1.3,,3.19,,-213.2983419,,0.061425926,
2.2,,1.4,,3.2,,-213.2983375,,0.061545384,
2.2,,1.5,,3.2,,-213.2982631,,0.063568007,
2.2,,1.6,,3.19,,-213.2981441,,0.06680698,
2.2,,1.7,,3.2,,-213.2979654,,0.071668841,
2.2,,1.8,,3.19,,-213.2977691,,0.077011527,
2.2,,1.9,,3.18,,-213.2975026,,0.084264182,
2.2,,2,,3.19,,-213.2972169,,0.092038479,
2.2,,2.1,,3.19,,-213.2968442,,0.102179895,
2.2,,2.2,,3.18,,-213.2963673,,0.115157556,
2.2,,2.3,,3.19,,-213.295787,,0.130946155,
2.2,,2.4,,3.2,,-213.2950349,,0.151412121,
2.2,,2.5,,3.2,,-213.294136,,0.175873537,
2.2,,2.6,,3.2,,-213.2930558,,0.205266475,
2.2,,2.7,,3.21,,-213.2918198,,0.238900854,
2.2,,2.8,,3.22,,-213.2904621,,0.275844139,
2.2,,2.9,,3.24,,-213.2890489,,0.314300106,
2.2,,3,,3.26,,-213.2876273,,0.352984376,
2.2,,3.1,,3.28,,-213.2862601,,0.390187258,
2.2,,3.2,,3.29,,-213.2850331,,0.423576462,
2.2,,3.3,,3.29,,-213.283942,,0.453266276,
2.2,,3.4,,3.32,,-213.2830641,,0.477155981,
2.2,,3.5,,3.32,,-213.2823955,,0.495348162,
2.2,,3.6,,3.33,,-213.2819407,,0.507723363,
2.2,,3.7,,3.34,,-213.2816895,,0.514559411,
2.2,,3.8,,3.33,,-213.2816426,,0.515836442,
2.2,,3.9,,3.33,,-213.2817879,,0.511883169,
2.2,,4,,3.34,,-213.2821099,,0.50312001,
2.2,,4.1,,3.33,,-213.2825683,,0.490647393,
2.2,,4.2,,3.32,,-213.2831245,,0.475512684,
2.2,,4.3,,3.33,,-213.2837836,,0.45757629,
2.2,,4.4,,3.32,,-213.2844813,,0.438590352,
2.2,,4.5,,3.31,,-213.2851838,,0.419474343,
2.2,,4.6,,3.3,,-213.2858562,,0.401178487,
2.2,,4.7,,3.3,,-213.2864745,,0.384354222,
2.2,,4.8,,3.29,,-213.2870059,,0.36989354,
2.2,,4.9,,3.29,,-213.2874329,,0.358273184,
2.2,,5,,3.28,,-213.2877312,,0.350157928,
2.2,,5.1,,3.28,,-213.2879428,,0.344397819,
2.2,,5.2,,3.28,,-213.2880649,,0.341076939,
2.2,,5.3,,3.28,,-213.2881237,,0.339476637,
2.2,,5.4,,3.3,,-213.2881576,,0.338553898,
2.2,,5.5,,3.3,,-213.2881929,,0.33759388,
2.2,,5.6,,3.29,,-213.2882621,,0.335708947,
2.2,,5.7,,3.29,,-213.2883667,,0.332863178,
2.2,,5.8,,3.3,,-213.2885223,,0.328630173,
2.2,,5.9,,3.3,,-213.2887457,,0.322551963,
2.2,,6,,3.29,,-213.2890431,,0.31445902,
2.2,,6.1,,3.29,,-213.2893701,,0.305560076,
2.2,,6.2,,3.28,,-213.289718,,0.296091869,
2.2,,6.3,,3.28,,-213.2900791,,0.286266921,
2.2,,6.4,,3.28,,-213.2904167,,0.277080353,
2.2,,6.5,,3.28,,-213.2907082,,0.269148502,
2.2,,6.6,,3.27,,-213.2909364,,0.26293886,
2.2,,6.7,,3.27,,-213.2910873,,0.258833748,
2.2,,6.8,,3.28,,-213.291136,,0.257506376,
2.2,,6.9,,3.27,,-213.2911083,,0.258260676,
2.2,,7,,3.27,,-213.2909783,,0.261797886,
2.2,,7.1,,3.28,,-213.2907664,,0.26756371,
2.2,,7.2,,3.27,,-213.2904869,,0.275170929,
2.2,,7.3,,3.28,,-213.2901833,,0.283430677,
2.2,,7.4,,3.28,,-213.289854,,0.292391391,
2.2,,7.5,,3.29,,-213.2895404,,0.300926519,
2.2,,7.6,,3.29,,-213.2892686,,0.308321217,
2.2,,7.7,,3.29,,-213.2890572,,0.314073162,
2.2,,7.8,,3.29,,-213.288924,,0.317698537,
2.2,,7.9,,3.29,,-213.2888788,,0.318928493,
2.2,,8,,3.29,,-213.2889225,,0.317740171,
2.3,,0,,3.26,,-213.2946724,,0.161276526,
2.3,,0.1,,3.26,,-213.294737,,0.159518125,
2.3,,0.2,,3.25,,-213.294879,,0.155653834,
2.3,,0.3,,3.25,,-213.2951359,,0.14866377,
2.3,,0.4,,3.25,,-213.2954577,,0.139908774,
2.3,,0.5,,3.25,,-213.2958211,,0.130020423,
2.3,,0.6,,3.23,,-213.2962513,,0.118314079,
2.3,,0.7,,3.23,,-213.2966762,,0.106751139,
2.3,,0.8,,3.21,,-213.2970855,,0.095614329,
2.3,,0.9,,3.21,,-213.2974742,,0.085036169,
2.3,,1,,3.21,,-213.2977917,,0.076395733,
2.3,,1.1,,3.19,,-213.2980303,,0.069904454,
2.3,,1.2,,3.2,,-213.298218,,0.064795241,
2.3,,1.3,,3.2,,-213.2983075,,0.062360365,
2.3,,1.4,,3.19,,-213.2983386,,0.061514091,
2.3,,1.5,,3.19,,-213.2982976,,0.06263003,
2.3,,1.6,,3.18,,-213.2981921,,0.065501922,
2.3,,1.7,,3.19,,-213.2980596,,0.069107432,
2.3,,1.8,,3.18,,-213.297871,,0.07423923,
2.3,,1.9,,3.19,,-213.2976377,,0.080587377,
2.3,,2,,3.19,,-213.2973422,,0.088627802,
2.3,,2.1,,3.18,,-213.2969742,,0.098640509,
2.3,,2.2,,3.19,,-213.2964872,,0.111893277,
2.3,,2.3,,3.19,,-213.2958742,,0.128574681,
2.3,,2.4,,3.18,,-213.2950897,,0.149921208,
2.3,,2.5,,3.19,,-213.2941426,,0.175692581,
2.3,,2.6,,3.2,,-213.2930116,,0.206470307,
2.3,,2.7,,3.21,,-213.2917228,,0.241538455,
2.3,,2.8,,3.23,,-213.2903218,,0.279663803,
2.3,,2.9,,3.25,,-213.2888583,,0.319486598,
2.3,,3,,3.25,,-213.2874163,,0.358724621,
2.3,,3.1,,3.28,,-213.2860489,,0.39593485,
2.3,,3.2,,3.28,,-213.2848004,,0.429908283,
2.3,,3.3,,3.31,,-213.2837357,,0.458879716,
2.3,,3.4,,3.32,,-213.2828717,,0.48239091,
2.3,,3.5,,3.33,,-213.2822193,,0.500142539,
2.3,,3.6,,3.33,,-213.2817838,,0.511993103,
2.3,,3.7,,3.34,,-213.2815635,,0.517989135,
2.3,,3.8,,3.35,,-213.2815409,,0.51860248,
2.3,,3.9,,3.34,,-213.2817275,,0.513525649,
2.3,,4,,3.33,,-213.2820634,,0.504385068,
2.3,,4.1,,3.34,,-213.2825619,,0.490821546,
2.3,,4.2,,3.33,,-213.2831729,,0.474195653,
2.3,,4.3,,3.33,,-213.2838554,,0.4556236,
2.3,,4.4,,3.32,,-213.2845897,,0.435640636,
2.3,,4.5,,3.31,,-213.2853303,,0.415489506,
2.3,,4.6,,3.3,,-213.2860411,,0.39614601,
2.3,,4.7,,3.3,,-213.286696,,0.378325264,
2.3,,4.8,,3.3,,-213.2872522,,0.363191644,
2.3,,4.9,,3.29,,-213.2877182,,0.350509499,
2.3,,5,,3.29,,-213.2880552,,0.341339802,
2.3,,5.1,,3.29,,-213.2882822,,0.33516363,
2.3,,5.2,,3.29,,-213.2884175,,0.331482744,
2.3,,5.3,,3.29,,-213.2884872,,0.329585565,
2.3,,5.4,,3.29,,-213.288522,,0.328637792,
2.3,,5.5,,3.29,,-213.2885533,,0.327784987,
2.3,,5.6,,3.3,,-213.2885932,,0.326699796,
2.3,,5.7,,3.3,,-213.2886977,,0.323857838,
2.3,,5.8,,3.3,,-213.2888601,,0.319436529,
2.3,,5.9,,3.29,,-213.2891066,,0.312731096,
2.3,,6,,3.29,,-213.2893943,,0.3049002,
2.3,,6.1,,3.28,,-213.2897256,,0.295885063,
2.3,,6.2,,3.28,,-213.2900945,,0.285847866,
2.3,,6.3,,3.28,,-213.2904657,,0.275747266,
2.3,,6.4,,3.28,,-213.2908144,,0.266258923,
2.3,,6.5,,3.28,,-213.291117,,0.258025298,
2.3,,6.6,,3.27,,-213.2913701,,0.251136732,
2.3,,6.7,,3.27,,-213.2915293,,0.246804405,
2.3,,6.8,,3.26,,-213.2915878,,0.245213354,
2.3,,6.9,,3.26,,-213.2915494,,0.246258,
2.3,,7,,3.27,,-213.2914187,,0.249813986,
2.3,,7.1,,3.28,,-213.2911796,,0.256321048,
2.3,,7.2,,3.27,,-213.2908909,,0.26417589,
2.3,,7.3,,3.27,,-213.2905362,,0.273829135,
2.3,,7.4,,3.28,,-213.2901751,,0.283655171,
2.3,,7.5,,3.28,,-213.2898068,,0.293676585,
2.3,,7.6,,3.29,,-213.2894772,,0.302645463,
2.3,,7.7,,3.29,,-213.2892017,,0.310143292,
2.3,,7.8,,3.29,,-213.2889988,,0.31566258,
2.3,,7.9,,3.29,,-213.2888812,,0.318863185,
2.3,,8,,3.3,,-213.2888325,,0.320188652,
2.4,,0,,3.26,,-213.294639,,0.162186203,
2.4,,0.1,,3.26,,-213.2946828,,0.160994071,
2.4,,0.2,,3.25,,-213.2948092,,0.157555367,
2.4,,0.3,,3.25,,-213.2950422,,0.15121511,
2.4,,0.4,,3.25,,-213.2953413,,0.143075909,
2.4,,0.5,,3.23,,-213.2956937,,0.133487155,
2.4,,0.6,,3.23,,-213.2961109,,0.122134559,
2.4,,0.7,,3.23,,-213.296525,,0.110864142,
2.4,,0.8,,3.21,,-213.2969427,,0.099497668,
2.4,,0.9,,3.21,,-213.2973334,,0.088867534,
2.4,,1,,3.2,,-213.2976676,,0.07977294,
2.4,,1.1,,3.2,,-213.2979368,,0.072447359,
2.4,,1.2,,3.2,,-213.2981255,,0.067312024,
2.4,,1.3,,3.19,,-213.2982553,,0.063779984,
2.4,,1.4,,3.18,,-213.2982971,,0.062643092,
2.4,,1.5,,3.18,,-213.2982892,,0.062858606,
2.4,,1.6,,3.19,,-213.298221,,0.06471524,
2.4,,1.7,,3.18,,-213.2981129,,0.067655432,
2.4,,1.8,,3.19,,-213.2979401,,0.072359466,
2.4,,1.9,,3.17,,-213.2977264,,0.078173454,
2.4,,2,,3.18,,-213.2974617,,0.0853774,
2.4,,2.1,,3.17,,-213.2970848,,0.095631744,
2.4,,2.2,,3.17,,-213.2966004,,0.108814307,
2.4,,2.3,,3.18,,-213.2959837,,0.1255934,
2.4,,2.4,,3.18,,-213.295181,,0.14743708,
2.4,,2.5,,3.19,,-213.2942024,,0.174065339,
2.4,,2.6,,3.21,,-213.2930265,,0.206064313,
2.4,,2.7,,3.22,,-213.2917139,,0.241781452,
2.4,,2.8,,3.22,,-213.2902915,,0.280486404,
2.4,,2.9,,3.24,,-213.2888256,,0.320375867,
2.4,,3,,3.25,,-213.2873632,,0.360169274,
2.4,,3.1,,3.27,,-213.2859988,,0.397297325,
2.4,,3.2,,3.3,,-213.2847546,,0.431154021,
2.4,,3.3,,3.31,,-213.2837085,,0.459620682,
2.4,,3.4,,3.32,,-213.2828613,,0.482674181,
2.4,,3.5,,3.33,,-213.2822296,,0.499862533,
2.4,,3.6,,3.34,,-213.2818106,,0.511263566,
2.4,,3.7,,3.33,,-213.28161,,0.516723261,
2.4,,3.8,,3.34,,-213.2816318,,0.516128692,
2.4,,3.9,,3.35,,-213.281826,,0.510846415,
2.4,,4,,3.34,,-213.2822075,,0.500463633,
2.4,,4.1,,3.34,,-213.2827214,,0.486481055,
2.4,,4.2,,3.33,,-213.2833598,,0.469108209,
2.4,,4.3,,3.32,,-213.2840692,,0.449803898,
2.4,,4.4,,3.32,,-213.2848305,,0.429088675,
2.4,,4.5,,3.31,,-213.2855997,,0.408157394,
2.4,,4.6,,3.31,,-213.2863326,,0.388213615,
2.4,,4.7,,3.3,,-213.2870169,,0.369592854,
2.4,,4.8,,3.3,,-213.287593,,0.353917727,
2.4,,4.9,,3.28,,-213.2880746,,0.3408119,
2.4,,5,,3.28,,-213.2884335,,0.331045185,
2.4,,5.1,,3.28,,-213.2886739,,0.324503564,
2.4,,5.2,,3.28,,-213.2888148,,0.320671111,
2.4,,5.3,,3.28,,-213.2888832,,0.318808218,
2.4,,5.4,,3.28,,-213.2889115,,0.318039224,
2.4,,5.5,,3.28,,-213.288933,,0.317453907,
2.4,,5.6,,3.28,,-213.2889782,,0.316224768,
2.4,,5.7,,3.29,,-213.2890853,,0.313308794,
2.4,,5.8,,3.29,,-213.289239,,0.309128579,
2.4,,5.9,,3.29,,-213.2894572,,0.303188602,
2.4,,6,,3.29,,-213.2897352,,0.295625466,
2.4,,6.1,,3.28,,-213.2900695,,0.286528695,
2.4,,6.2,,3.28,,-213.2904326,,0.276649052,
2.4,,6.3,,3.28,,-213.2908006,,0.266633352,
2.4,,6.4,,3.28,,-213.2911489,,0.257155077,
2.4,,6.5,,3.26,,-213.2914664,,0.248516818,
2.4,,6.6,,3.27,,-213.2917231,,0.24153138,
2.4,,6.7,,3.27,,-213.2918875,,0.237058098,
2.4,,6.8,,3.26,,-213.2919638,,0.234982684,
2.4,,6.9,,3.26,,-213.2919282,,0.235950866,
2.4,,7,,3.27,,-213.2917841,,0.239871756,
2.4,,7.1,,3.27,,-213.2915511,,0.246212013,
2.4,,7.2,,3.28,,-213.2912224,,0.255155583,
2.4,,7.3,,3.27,,-213.2908569,,0.265100806,
2.4,,7.4,,3.27,,-213.2904403,,0.276439524,
2.4,,7.5,,3.28,,-213.2900424,,0.28726558,
2.4,,7.6,,3.28,,-213.2896493,,0.297962653,
2.4,,7.7,,3.28,,-213.289302,,0.307413444,
2.4,,7.8,,3.3,,-213.2890348,,0.314683786,
2.4,,7.9,,3.3,,-213.2888495,,0.319726059,
2.4,,8,,3.3,,-213.2887492,,0.322454818,
2.5,,0,,3.27,,-213.2945867,,0.163609903,
2.5,,0.1,,3.25,,-213.2946217,,0.162655871,
2.5,,0.2,,3.25,,-213.2947499,,0.159168458,
2.5,,0.3,,3.25,,-213.2949602,,0.153444268,
2.5,,0.4,,3.25,,-213.2952367,,0.14592086,
2.5,,0.5,,3.23,,-213.2955845,,0.136456463,
2.5,,0.6,,3.23,,-213.2959825,,0.12562687,
2.5,,0.7,,3.22,,-213.2963957,,0.114383936,
2.5,,0.8,,3.22,,-213.2968,,0.103383184,
2.5,,0.9,,3.2,,-213.2971868,,0.092856181,
2.5,,1,,3.21,,-213.2975188,,0.083822269,
2.5,,1.1,,3.19,,-213.2978133,,0.075809872,
2.5,,1.2,,3.2,,-213.2980131,,0.070371674,
2.5,,1.3,,3.18,,-213.2981619,,0.066321801,
2.5,,1.4,,3.19,,-213.2982373,,0.064269789,
2.5,,1.5,,3.19,,-213.2982449,,0.064063255,
2.5,,1.6,,3.18,,-213.2982146,,0.064889393,
2.5,,1.7,,3.17,,-213.2981147,,0.067608084,
2.5,,1.8,,3.17,,-213.2979827,,0.071197812,
2.5,,1.9,,3.18,,-213.2977985,,0.07621124,
2.5,,2,,3.17,,-213.2975374,,0.083316137,
2.5,,2.1,,3.17,,-213.2971852,,0.092899992,
2.5,,2.2,,3.18,,-213.2967115,,0.105790576,
2.5,,2.3,,3.18,,-213.2960883,,0.122748993,
2.5,,2.4,,3.19,,-213.29528,,0.144743151,
2.5,,2.5,,3.18,,-213.2942828,,0.171878903,
2.5,,2.6,,3.19,,-213.2931146,,0.203667533,
2.5,,2.7,,3.21,,-213.2918055,,0.239289705,
2.5,,2.8,,3.23,,-213.2903758,,0.27819221,
2.5,,2.9,,3.25,,-213.2888993,,0.318371203,
2.5,,3,,3.26,,-213.2874662,,0.357367044,
2.5,,3.1,,3.27,,-213.286104,,0.394434685,
2.5,,3.2,,3.28,,-213.2848767,,0.427831781,
2.5,,3.3,,3.31,,-213.2838482,,0.455817345,
2.5,,3.4,,3.32,,-213.2830226,,0.478283349,
2.5,,3.5,,3.33,,-213.2824129,,0.494875772,
2.5,,3.6,,3.34,,-213.2820151,,0.505700467,
2.5,,3.7,,3.33,,-213.2818436,,0.510367494,
2.5,,3.8,,3.33,,-213.2818722,,0.509589248,
2.5,,3.9,,3.33,,-213.2820971,,0.503469677,
2.5,,4,,3.34,,-213.2824996,,0.492515455,
2.5,,4.1,,3.33,,-213.2830392,,0.477833817,
2.5,,4.2,,3.32,,-213.2836797,,0.460402466,
2.5,,4.3,,3.32,,-213.2844208,,0.440237458,
2.5,,4.4,,3.31,,-213.2851943,,0.419189984,
2.5,,4.5,,3.31,,-213.285981,,0.397781143,
2.5,,4.6,,3.29,,-213.2867314,,0.377362253,
2.5,,4.7,,3.29,,-213.2874372,,0.358157535,
2.5,,4.8,,3.29,,-213.2880371,,0.3418326,
2.5,,4.9,,3.28,,-213.2885193,,0.328712079,
2.5,,5,,3.28,,-213.288883,,0.318814749,
2.5,,5.1,,3.28,,-213.2891258,,0.312208093,
2.5,,5.2,,3.28,,-213.289266,,0.308392511,
2.5,,5.3,,3.29,,-213.2893181,,0.306973708,
2.5,,5.4,,3.29,,-213.2893426,,0.306309478,
2.5,,5.5,,3.29,,-213.2893561,,0.305940219,
2.5,,5.6,,3.29,,-213.2893882,,0.305068638,
2.5,,5.7,,3.29,,-213.2894622,,0.303052818,
2.5,,5.8,,3.29,,-213.2895936,,0.299478872,
2.5,,5.9,,3.29,,-213.2897879,,0.294191153,
2.5,,6,,3.29,,-213.2900416,,0.287286532,
2.5,,6.1,,3.27,,-213.2903497,,0.278904333,
2.5,,6.2,,3.27,,-213.2907022,,0.269310682,
2.5,,6.3,,3.27,,-213.291064,,0.259466413,
2.5,,6.4,,3.27,,-213.2914102,,0.250046099,
2.5,,6.5,,3.27,,-213.2917168,,0.241703628,
2.5,,6.6,,3.27,,-213.2919621,,0.235029216,
2.5,,6.7,,3.26,,-213.2921422,,0.230126538,
2.5,,6.8,,3.26,,-213.2922177,,0.228073438,
2.5,,6.9,,3.26,,-213.2921886,,0.228865561,
2.5,,7,,3.27,,-213.2920419,,0.232855841,
2.5,,7.1,,3.27,,-213.2918114,,0.239128341,
2.5,,7.2,,3.26,,-213.2914824,,0.24808198,
2.5,,7.3,,3.28,,-213.2910953,,0.258616057,
2.5,,7.4,,3.27,,-213.2906614,,0.270421451,
2.5,,7.5,,3.29,,-213.2902181,,0.28248372,
2.5,,7.6,,3.29,,-213.2897953,,0.293988428,
2.5,,7.7,,3.29,,-213.2894057,,0.304591078,
2.5,,7.8,,3.29,,-213.2890733,,0.313636419,
2.5,,7.9,,3.29,,-213.2888167,,0.320619137,
2.5,,8,,3.29,,-213.2886474,,0.325226299,
2.6,,0,,3.25,,-213.2945718,,0.164014809,
2.6,,0.1,,3.25,,-213.2945954,,0.163371531,
2.6,,0.2,,3.25,,-213.2947069,,0.160337188,
2.6,,0.3,,3.24,,-213.2948938,,0.155252194,
2.6,,0.4,,3.24,,-213.2951694,,0.147751915,
2.6,,0.5,,3.24,,-213.2954935,,0.138932701,
2.6,,0.6,,3.22,,-213.295872,,0.128633458,
2.6,,0.7,,3.21,,-213.2962669,,0.117887676,
2.6,,0.8,,3.21,,-213.296682,,0.10659304,
2.6,,0.9,,3.21,,-213.297058,,0.096362642,
2.6,,1,,3.2,,-213.2974044,,0.086935797,
2.6,,1.1,,3.2,,-213.2976808,,0.07941375,
2.6,,1.2,,3.19,,-213.29791,,0.073176625,
2.6,,1.3,,3.19,,-213.2980585,,0.069137092,
2.6,,1.4,,3.18,,-213.2981503,,0.066637725,
2.6,,1.5,,3.17,,-213.2981661,,0.06620969,
2.6,,1.6,,3.18,,-213.2981598,,0.066378945,
2.6,,1.7,,3.17,,-213.2980871,,0.068357486,
2.6,,1.8,,3.18,,-213.2979766,,0.071364073,
2.6,,1.9,,3.17,,-213.2978102,,0.075892595,
2.6,,2,,3.17,,-213.2975728,,0.082353942,
2.6,,2.1,,3.18,,-213.2972337,,0.091580239,
2.6,,2.2,,3.17,,-213.2967827,,0.103852308,
2.6,,2.3,,3.17,,-213.2961688,,0.120558203,
2.6,,2.4,,3.18,,-213.2953882,,0.141799966,
2.6,,2.5,,3.19,,-213.2944142,,0.16830387,
2.6,,2.6,,3.2,,-213.2932591,,0.199734941,
2.6,,2.7,,3.22,,-213.2919393,,0.235648819,
2.6,,2.8,,3.22,,-213.290543,,0.273644913,
2.6,,2.9,,3.25,,-213.2890855,,0.313303352,
2.6,,3,,3.25,,-213.2876733,,0.351731019,
2.6,,3.1,,3.28,,-213.2863406,,0.387997012,
2.6,,3.2,,3.28,,-213.2851482,,0.420442525,
2.6,,3.3,,3.31,,-213.284135,,0.448013388,
2.6,,3.4,,3.32,,-213.2833354,,0.4697738,
2.6,,3.5,,3.32,,-213.2827518,,0.485654101,
2.6,,3.6,,3.33,,-213.2823888,,0.495531295,
2.6,,3.7,,3.34,,-213.2822293,,0.499870969,
2.6,,3.8,,3.33,,-213.2822858,,0.498333253,
2.6,,3.9,,3.34,,-213.2825266,,0.49178102,
2.6,,4,,3.33,,-213.28294,,0.480533188,
2.6,,4.1,,3.33,,-213.2834908,,0.465542699,
2.6,,4.2,,3.32,,-213.2841485,,0.447648211,
2.6,,4.3,,3.32,,-213.2848893,,0.427488645,
2.6,,4.4,,3.31,,-213.2856738,,0.406142662,
2.6,,4.5,,3.31,,-213.2864555,,0.38487015,
2.6,,4.6,,3.29,,-213.2872289,,0.363825942,
2.6,,4.7,,3.29,,-213.2879285,,0.344787486,
2.6,,4.8,,3.29,,-213.2885226,,0.328621465,
2.6,,4.9,,3.27,,-213.2890002,,0.315625029,
2.6,,5,,3.27,,-213.2893673,,0.305636268,
2.6,,5.1,,3.27,,-213.289608,,0.299085668,
2.6,,5.2,,3.27,,-213.2897401,,0.295490497,
2.6,,5.3,,3.27,,-213.2897902,,0.294127206,
2.6,,5.4,,3.27,,-213.2897903,,0.294126934,
2.6,,5.5,,3.27,,-213.2897738,,0.294575106,
2.6,,5.6,,3.29,,-213.2897777,,0.294468437,
2.6,,5.7,,3.29,,-213.2898218,,0.293268959,
2.6,,5.8,,3.29,,-213.2899187,,0.290630541,
2.6,,5.9,,3.29,,-213.2900755,,0.286363794,
2.6,,6,,3.27,,-213.2902977,,0.280318237,
2.6,,6.1,,3.28,,-213.2905809,,0.272612241,
2.6,,6.2,,3.28,,-213.2908852,,0.26433154,
2.6,,6.3,,3.28,,-213.291203,,0.255684573,
2.6,,6.4,,3.26,,-213.2915315,,0.246743995,
2.6,,6.5,,3.26,,-213.2918282,,0.238672822,
2.6,,6.6,,3.26,,-213.2920704,,0.232082221,
2.6,,6.7,,3.27,,-213.2922223,,0.227946632,
2.6,,6.8,,3.25,,-213.2923009,,0.225808905,
2.6,,6.9,,3.27,,-213.2922833,,0.226288642,
2.6,,7,,3.27,,-213.2921653,,0.22949741,
2.6,,7.1,,3.26,,-213.2919527,,0.235284731,
2.6,,7.2,,3.26,,-213.2916306,,0.244049795,
2.6,,7.3,,3.28,,-213.2912404,,0.25466605,
2.6,,7.4,,3.28,,-213.2908091,,0.266403688,
2.6,,7.5,,3.28,,-213.290345,,0.279031138,
2.6,,7.6,,3.29,,-213.2898845,,0.291562804,
2.6,,7.7,,3.29,,-213.2894536,,0.303287924,
2.6,,7.8,,3.29,,-213.28907,,0.313725673,
2.6,,7.9,,3.29,,-213.2887556,,0.32228257,
2.6,,8,,3.29,,-213.2885254,,0.328544185,
2.7,,0,,3.26,,-213.2945432,,0.164793055,
2.7,,0.1,,3.24,,-213.2945573,,0.164409646,
2.7,,0.2,,3.24,,-213.2946709,,0.161317343,
2.7,,0.3,,3.25,,-213.2948509,,0.156418474,
2.7,,0.4,,3.23,,-213.2951141,,0.149257794,
2.7,,0.5,,3.23,,-213.2954391,,0.140413817,
2.7,,0.6,,3.22,,-213.2958003,,0.130584515,
2.7,,0.7,,3.22,,-213.2961848,,0.120123365,
2.7,,0.8,,3.2,,-213.2965657,,0.109756638,
2.7,,0.9,,3.21,,-213.2969374,,0.099644337,
2.7,,1,,3.19,,-213.2972769,,0.090405795,
2.7,,1.1,,3.2,,-213.297549,,0.083001301,
2.7,,1.2,,3.18,,-213.2977759,,0.076825946,
2.7,,1.3,,3.19,,-213.2979317,,0.072587226,
2.7,,1.4,,3.19,,-213.2980199,,0.070187997,
2.7,,1.5,,3.18,,-213.2980731,,0.068739534,
2.7,,1.6,,3.17,,-213.2980573,,0.06917029,
2.7,,1.7,,3.18,,-213.2980108,,0.07043562,
2.7,,1.8,,3.17,,-213.297914,,0.073067235,
2.7,,1.9,,3.18,,-213.297762,,0.077204456,
2.7,,2,,3.18,,-213.2975429,,0.083167018,
2.7,,2.1,,3.17,,-213.2972394,,0.091425406,
2.7,,2.2,,3.18,,-213.2968027,,0.103308624,
2.7,,2.3,,3.18,,-213.2962238,,0.11906212,
2.7,,2.4,,3.19,,-213.2954573,,0.139919658,
2.7,,2.5,,3.18,,-213.2945152,,0.165554702,
2.7,,2.6,,3.2,,-213.2934073,,0.195702756,
2.7,,2.7,,3.21,,-213.2921409,,0.230161913,
2.7,,2.8,,3.22,,-213.2907723,,0.267404795,
2.7,,2.9,,3.24,,-213.2893681,,0.305614499,
2.7,,3,,3.25,,-213.2879864,,0.343213579,
2.7,,3.1,,3.26,,-213.286682,,0.378707857,
2.7,,3.2,,3.29,,-213.2855397,,0.409791711,
